Electricity,type=P_agg value=947.502 1693528170
Electricity,type=P_agg value=948.310 1693528200
Electricity,type=P_agg value=939.946 1693528230
Electricity,type=P_agg value=944.174 1693528260
Electricity,type=P_agg value=943.438 1693528290
Electricity,type=P_agg value=941.983 1693528320
Electricity,type=P_agg value=941.571 1693528350
Electricity,type=P_agg value=939.462 1693528380
Electricity,type=P_agg value=942.214 1693528410
Electricity,type=P_agg value=939.200 1693528440
Electricity,type=P_agg value=941.782 1693528470
Electricity,type=P_agg value=937.214 1693528500
Electricity,type=P_agg value=937.137 1693528530
Electricity,type=P_agg value=942.086 1693528560
Electricity,type=P_agg value=945.759 1693528590
Electricity,type=P_agg value=943.670 1693528620
Electricity,type=P_agg value=948.336 1693528650
Electricity,type=P_agg value=950.054 1693528680
Electricity,type=P_agg value=946.000 1693528710
Electricity,type=P_agg value=945.506 1693528740
Electricity,type=P_agg value=942.698 1693528770
Electricity,type=P_agg value=939.858 1693528800
Electricity,type=P_agg value=1031.826 1693528830
Electricity,type=P_agg value=1030.412 1693528860
Electricity,type=P_agg value=1030.335 1693528890
Electricity,type=P_agg value=1031.034 1693528920
Electricity,type=P_agg value=1032.197 1693528950
Electricity,type=P_agg value=1030.407 1693528980
Electricity,type=P_agg value=1030.602 1693529010
Electricity,type=P_agg value=1027.140 1693529040
Electricity,type=P_agg value=1026.497 1693529070
Electricity,type=P_agg value=1031.888 1693529100
Electricity,type=P_agg value=1028.642 1693529130
Electricity,type=P_agg value=1030.751 1693529160
Electricity,type=P_agg value=1033.174 1693529190
Electricity,type=P_agg value=1034.306 1693529220
Electricity,type=P_agg value=1035.885 1693529250
Electricity,type=P_agg value=1034.748 1693529280
Electricity,type=P_agg value=1030.777 1693529310
Electricity,type=P_agg value=1028.359 1693529340
Electricity,type=P_agg value=1028.318 1693529370
Electricity,type=P_agg value=1026.271 1693529400
Electricity,type=P_agg value=1020.746 1693529430
Electricity,type=P_agg value=1027.711 1693529460
Electricity,type=P_agg value=1029.830 1693529490
Electricity,type=P_agg value=1029.738 1693529520
Electricity,type=P_agg value=1030.365 1693529550
Electricity,type=P_agg value=1035.628 1693529580
Electricity,type=P_agg value=1039.460 1693529610
Electricity,type=P_agg value=1038.252 1693529640
Electricity,type=P_agg value=1032.094 1693529670
Electricity,type=P_agg value=1025.767 1693529700
Electricity,type=P_agg value=1024.892 1693529730
Electricity,type=P_agg value=1029.321 1693529760
Electricity,type=P_agg value=1029.990 1693529790
Electricity,type=P_agg value=1028.771 1693529820
Electricity,type=P_agg value=1028.586 1693529850
Electricity,type=P_agg value=1028.015 1693529880
Electricity,type=P_agg value=1030.031 1693529910
Electricity,type=P_agg value=1028.231 1693529940
Electricity,type=P_agg value=1028.375 1693529970
Electricity,type=P_agg value=1027.269 1693530000
Electricity,type=P_agg value=1025.010 1693530030
Electricity,type=P_agg value=1024.784 1693530060
Electricity,type=P_agg value=1022.855 1693530090
Electricity,type=P_agg value=1025.113 1693530120
Electricity,type=P_agg value=1024.388 1693530150
Electricity,type=P_agg value=1027.603 1693530180
Electricity,type=P_agg value=1025.334 1693530210
Electricity,type=P_agg value=1022.279 1693530240
Electricity,type=P_agg value=1023.863 1693530270
Electricity,type=P_agg value=1023.621 1693530300
Electricity,type=P_agg value=1024.347 1693530330
Electricity,type=P_agg value=1022.443 1693530360
Electricity,type=P_agg value=1021.836 1693530390
Electricity,type=P_agg value=1018.878 1693530420
Electricity,type=P_agg value=1019.578 1693530450
Electricity,type=P_agg value=1017.546 1693530480
Electricity,type=P_agg value=1020.324 1693530510
Electricity,type=P_agg value=1018.889 1693530540
Electricity,type=P_agg value=1018.745 1693530570
Electricity,type=P_agg value=1019.202 1693530600
Electricity,type=P_agg value=1019.851 1693530630
Electricity,type=P_agg value=940.784 1693530660
Electricity,type=P_agg value=940.069 1693530690
Electricity,type=P_agg value=936.267 1693530720
Electricity,type=P_agg value=937.265 1693530750
Electricity,type=P_agg value=936.468 1693530780
Electricity,type=P_agg value=938.330 1693530810
Electricity,type=P_agg value=937.168 1693530840
Electricity,type=P_agg value=936.988 1693530870
Electricity,type=P_agg value=936.375 1693530900
Electricity,type=P_agg value=938.371 1693530930
Electricity,type=P_agg value=934.770 1693530960
Electricity,type=P_agg value=936.741 1693530990
Electricity,type=P_agg value=938.984 1693531020
Electricity,type=P_agg value=939.750 1693531050
Electricity,type=P_agg value=938.299 1693531080
Electricity,type=P_agg value=938.366 1693531110
Electricity,type=P_agg value=937.409 1693531140
Electricity,type=P_agg value=938.778 1693531170
Electricity,type=P_agg value=939.313 1693531200
Electricity,type=P_agg value=937.127 1693531230
Electricity,type=P_agg value=937.384 1693531260
Electricity,type=P_agg value=937.826 1693531290
Electricity,type=P_agg value=936.597 1693531320
Electricity,type=P_agg value=938.140 1693531350
Electricity,type=P_agg value=939.364 1693531380
Electricity,type=P_agg value=939.189 1693531410
Electricity,type=P_agg value=938.099 1693531440
Electricity,type=P_agg value=937.878 1693531470
Electricity,type=P_agg value=939.606 1693531500
Electricity,type=P_agg value=938.217 1693531530
Electricity,type=P_agg value=929.986 1693531560
Electricity,type=P_agg value=935.275 1693531590
Electricity,type=P_agg value=933.659 1693531620
Electricity,type=P_agg value=933.860 1693531650
Electricity,type=P_agg value=934.956 1693531680
Electricity,type=P_agg value=937.235 1693531710
Electricity,type=P_agg value=935.743 1693531740
Electricity,type=P_agg value=936.067 1693531770
Electricity,type=P_agg value=935.995 1693531800
Electricity,type=P_agg value=937.610 1693531830
Electricity,type=P_agg value=937.852 1693531860
Electricity,type=P_agg value=937.703 1693531890
Electricity,type=P_agg value=937.980 1693531920
Electricity,type=P_agg value=938.387 1693531950
Electricity,type=P_agg value=940.501 1693531980
Electricity,type=P_agg value=938.207 1693532010
Electricity,type=P_agg value=936.113 1693532040
Electricity,type=P_agg value=938.469 1693532070
Electricity,type=P_agg value=939.570 1693532100
Electricity,type=P_agg value=943.768 1693532130
Electricity,type=P_agg value=944.827 1693532160
Electricity,type=P_agg value=945.609 1693532190
Electricity,type=P_agg value=946.335 1693532220
Electricity,type=P_agg value=947.297 1693532250
Electricity,type=P_agg value=945.620 1693532280
Electricity,type=P_agg value=939.904 1693532310
Electricity,type=P_agg value=935.774 1693532340
Electricity,type=P_agg value=934.580 1693532370
Electricity,type=P_agg value=937.667 1693532400
Electricity,type=P_agg value=941.031 1693532430
Electricity,type=P_agg value=940.290 1693532460
Electricity,type=P_agg value=939.467 1693532490
Electricity,type=P_agg value=939.657 1693532520
Electricity,type=P_agg value=937.281 1693532550
Electricity,type=P_agg value=940.270 1693532580
Electricity,type=P_agg value=1029.707 1693532610
Electricity,type=P_agg value=1026.970 1693532640
Electricity,type=P_agg value=1026.903 1693532670
Electricity,type=P_agg value=1034.316 1693532700
Electricity,type=P_agg value=1033.591 1693532730
Electricity,type=P_agg value=1036.297 1693532760
Electricity,type=P_agg value=1032.012 1693532790
Electricity,type=P_agg value=1028.452 1693532820
Electricity,type=P_agg value=1027.083 1693532850
Electricity,type=P_agg value=1031.142 1693532880
Electricity,type=P_agg value=1031.307 1693532910
Electricity,type=P_agg value=1031.456 1693532940
Electricity,type=P_agg value=1031.122 1693532970
Electricity,type=P_agg value=1027.346 1693533000
Electricity,type=P_agg value=1026.883 1693533030
Electricity,type=P_agg value=1025.875 1693533060
Electricity,type=P_agg value=1024.187 1693533090
Electricity,type=P_agg value=1025.880 1693533120
Electricity,type=P_agg value=1024.717 1693533150
Electricity,type=P_agg value=1027.690 1693533180
Electricity,type=P_agg value=1026.749 1693533210
Electricity,type=P_agg value=1027.222 1693533240
Electricity,type=P_agg value=1026.512 1693533270
Electricity,type=P_agg value=1027.521 1693533300
Electricity,type=P_agg value=1028.740 1693533330
Electricity,type=P_agg value=1029.362 1693533360
Electricity,type=P_agg value=1027.557 1693533390
Electricity,type=P_agg value=1027.752 1693533420
Electricity,type=P_agg value=1028.097 1693533450
Electricity,type=P_agg value=1028.200 1693533480
Electricity,type=P_agg value=1028.375 1693533510
Electricity,type=P_agg value=1030.345 1693533540
Electricity,type=P_agg value=1030.967 1693533570
Electricity,type=P_agg value=1028.987 1693533600
Electricity,type=P_agg value=1027.202 1693533630
Electricity,type=P_agg value=1029.100 1693533660
Electricity,type=P_agg value=1029.069 1693533690
Electricity,type=P_agg value=1029.280 1693533720
Electricity,type=P_agg value=1026.163 1693533750
Electricity,type=P_agg value=1023.879 1693533780
Electricity,type=P_agg value=1021.415 1693533810
Electricity,type=P_agg value=1019.995 1693533840
Electricity,type=P_agg value=1019.460 1693533870
Electricity,type=P_agg value=1018.199 1693533900
Electricity,type=P_agg value=1018.467 1693533930
Electricity,type=P_agg value=1012.340 1693533960
Electricity,type=P_agg value=1019.187 1693533990
Electricity,type=P_agg value=1019.655 1693534020
Electricity,type=P_agg value=1018.241 1693534050
Electricity,type=P_agg value=1018.657 1693534080
Electricity,type=P_agg value=1018.076 1693534110
Electricity,type=P_agg value=1017.855 1693534140
Electricity,type=P_agg value=1019.923 1693534170
Electricity,type=P_agg value=1018.914 1693534200
Electricity,type=P_agg value=1018.487 1693534230
Electricity,type=P_agg value=1019.197 1693534260
Electricity,type=P_agg value=1020.180 1693534290
Electricity,type=P_agg value=1018.642 1693534320
Electricity,type=P_agg value=939.760 1693534350
Electricity,type=P_agg value=941.417 1693534380
Electricity,type=P_agg value=942.060 1693534410
Electricity,type=P_agg value=941.540 1693534440
Electricity,type=P_agg value=942.389 1693534470
Electricity,type=P_agg value=943.696 1693534500
Electricity,type=P_agg value=945.208 1693534530
Electricity,type=P_agg value=939.164 1693534560
Electricity,type=P_agg value=938.382 1693534590
Electricity,type=P_agg value=936.288 1693534620
Electricity,type=P_agg value=936.509 1693534650
Electricity,type=P_agg value=936.813 1693534680
Electricity,type=P_agg value=938.706 1693534710
Electricity,type=P_agg value=936.869 1693534740
Electricity,type=P_agg value=938.160 1693534770
Electricity,type=P_agg value=936.098 1693534800
Electricity,type=P_agg value=939.575 1693534830
Electricity,type=P_agg value=939.956 1693534860
Electricity,type=P_agg value=937.698 1693534890
Electricity,type=P_agg value=936.705 1693534920
Electricity,type=P_agg value=936.201 1693534950
Electricity,type=P_agg value=936.550 1693534980
Electricity,type=P_agg value=936.710 1693535010
Electricity,type=P_agg value=933.983 1693535040
Electricity,type=P_agg value=934.225 1693535070
Electricity,type=P_agg value=935.316 1693535100
Electricity,type=P_agg value=935.660 1693535130
Electricity,type=P_agg value=935.753 1693535160
Electricity,type=P_agg value=940.105 1693535190
Electricity,type=P_agg value=940.794 1693535220
Electricity,type=P_agg value=940.393 1693535250
Electricity,type=P_agg value=941.144 1693535280
Electricity,type=P_agg value=939.308 1693535310
Electricity,type=P_agg value=941.278 1693535340
Electricity,type=P_agg value=939.997 1693535370
Electricity,type=P_agg value=940.141 1693535400
Electricity,type=P_agg value=936.159 1693535430
Electricity,type=P_agg value=937.523 1693535460
Electricity,type=P_agg value=936.494 1693535490
Electricity,type=P_agg value=935.398 1693535520
Electricity,type=P_agg value=933.042 1693535550
Electricity,type=P_agg value=935.897 1693535580
Electricity,type=P_agg value=934.987 1693535610
Electricity,type=P_agg value=935.938 1693535640
Electricity,type=P_agg value=936.391 1693535670
Electricity,type=P_agg value=935.861 1693535700
Electricity,type=P_agg value=936.448 1693535730
Electricity,type=P_agg value=936.360 1693535760
Electricity,type=P_agg value=932.296 1693535790
Electricity,type=P_agg value=933.387 1693535820
Electricity,type=P_agg value=932.836 1693535850
Electricity,type=P_agg value=932.579 1693535880
Electricity,type=P_agg value=932.744 1693535910
Electricity,type=P_agg value=934.313 1693535940
Electricity,type=P_agg value=937.291 1693535970
Electricity,type=P_agg value=937.461 1693536000
Electricity,type=P_agg value=935.655 1693536030
Electricity,type=P_agg value=936.483 1693536060
Electricity,type=P_agg value=935.866 1693536090
Electricity,type=P_agg value=929.992 1693536120
Electricity,type=P_agg value=936.211 1693536150
Electricity,type=P_agg value=933.978 1693536180
Electricity,type=P_agg value=933.608 1693536210
Electricity,type=P_agg value=931.257 1693536240
Electricity,type=P_agg value=929.379 1693536270
Electricity,type=P_agg value=929.781 1693536300
Electricity,type=P_agg value=932.893 1693536330
Electricity,type=P_agg value=1022.557 1693536360
Electricity,type=P_agg value=1022.608 1693536390
Electricity,type=P_agg value=1023.750 1693536420
Electricity,type=P_agg value=1023.945 1693536450
Electricity,type=P_agg value=1021.985 1693536480
Electricity,type=P_agg value=1024.974 1693536510
Electricity,type=P_agg value=1023.596 1693536540
Electricity,type=P_agg value=1021.101 1693536570
Electricity,type=P_agg value=1024.892 1693536600
Electricity,type=P_agg value=1025.520 1693536630
Electricity,type=P_agg value=1022.778 1693536660
Electricity,type=P_agg value=1022.937 1693536690
Electricity,type=P_agg value=1024.182 1693536720
Electricity,type=P_agg value=1022.747 1693536750
Electricity,type=P_agg value=1018.451 1693536780
Electricity,type=P_agg value=1016.718 1693536810
Electricity,type=P_agg value=1014.804 1693536840
Electricity,type=P_agg value=1011.790 1693536870
Electricity,type=P_agg value=1010.534 1693536900
Electricity,type=P_agg value=1014.274 1693536930
Electricity,type=P_agg value=1014.295 1693536960
Electricity,type=P_agg value=1009.027 1693536990
Electricity,type=P_agg value=1015.802 1693537020
Electricity,type=P_agg value=1015.108 1693537050
Electricity,type=P_agg value=1015.879 1693537080
Electricity,type=P_agg value=1013.899 1693537110
Electricity,type=P_agg value=1017.165 1693537140
Electricity,type=P_agg value=1015.293 1693537170
Electricity,type=P_agg value=1015.987 1693537200
Electricity,type=P_agg value=1016.615 1693537230
Electricity,type=P_agg value=1016.250 1693537260
Electricity,type=P_agg value=1013.997 1693537290
Electricity,type=P_agg value=1013.246 1693537320
Electricity,type=P_agg value=1013.806 1693537350
Electricity,type=P_agg value=1014.784 1693537380
Electricity,type=P_agg value=1014.429 1693537410
Electricity,type=P_agg value=1013.225 1693537440
Electricity,type=P_agg value=1014.295 1693537470
Electricity,type=P_agg value=1013.528 1693537500
Electricity,type=P_agg value=1012.397 1693537530
Electricity,type=P_agg value=1013.179 1693537560
Electricity,type=P_agg value=1011.759 1693537590
Electricity,type=P_agg value=1009.454 1693537620
Electricity,type=P_agg value=1014.640 1693537650
Electricity,type=P_agg value=1010.653 1693537680
Electricity,type=P_agg value=1010.030 1693537710
Electricity,type=P_agg value=1009.562 1693537740
Electricity,type=P_agg value=1009.300 1693537770
Electricity,type=P_agg value=1007.628 1693537800
Electricity,type=P_agg value=1007.510 1693537830
Electricity,type=P_agg value=1004.495 1693537860
Electricity,type=P_agg value=1000.627 1693537890
Electricity,type=P_agg value=1001.630 1693537920
Electricity,type=P_agg value=1003.060 1693537950
Electricity,type=P_agg value=1002.335 1693537980
Electricity,type=P_agg value=1005.365 1693538010
Electricity,type=P_agg value=927.759 1693538040
Electricity,type=P_agg value=924.981 1693538070
Electricity,type=P_agg value=927.471 1693538100
Electricity,type=P_agg value=928.001 1693538130
Electricity,type=P_agg value=926.493 1693538160
Electricity,type=P_agg value=927.363 1693538190
Electricity,type=P_agg value=924.307 1693538220
Electricity,type=P_agg value=925.861 1693538250
Electricity,type=P_agg value=928.752 1693538280
Electricity,type=P_agg value=926.632 1693538310
Electricity,type=P_agg value=924.878 1693538340
Electricity,type=P_agg value=922.954 1693538370
Electricity,type=P_agg value=919.847 1693538400
Electricity,type=P_agg value=922.491 1693538430
Electricity,type=P_agg value=918.129 1693538460
Electricity,type=P_agg value=919.158 1693538490
Electricity,type=P_agg value=919.487 1693538520
Electricity,type=P_agg value=920.223 1693538550
Electricity,type=P_agg value=920.125 1693538580
Electricity,type=P_agg value=916.246 1693538610
Electricity,type=P_agg value=919.888 1693538640
Electricity,type=P_agg value=917.918 1693538670
Electricity,type=P_agg value=916.498 1693538700
Electricity,type=P_agg value=912.229 1693538730
Electricity,type=P_agg value=909.898 1693538760
Electricity,type=P_agg value=912.676 1693538790
Electricity,type=P_agg value=912.511 1693538820
Electricity,type=P_agg value=912.630 1693538850
Electricity,type=P_agg value=916.046 1693538880
Electricity,type=P_agg value=180.078 1693538910
Electricity,type=P_agg value=125.580 1693538940
Electricity,type=P_agg value=125.261 1693538970
Electricity,type=P_agg value=125.112 1693539000
Electricity,type=P_agg value=125.333 1693539030
Electricity,type=P_agg value=125.508 1693539060
Electricity,type=P_agg value=876.672 1693539090
Electricity,type=P_agg value=950.898 1693539120
Electricity,type=P_agg value=956.932 1693539150
Electricity,type=P_agg value=961.443 1693539180
Electricity,type=P_agg value=951.587 1693539210
Electricity,type=P_agg value=906.333 1693539240
Electricity,type=P_agg value=904.610 1693539270
Electricity,type=P_agg value=900.994 1693539300
Electricity,type=P_agg value=898.956 1693539330
Electricity,type=P_agg value=900.057 1693539360
Electricity,type=P_agg value=898.859 1693539390
Electricity,type=P_agg value=904.178 1693539420
Electricity,type=P_agg value=907.341 1693539450
Electricity,type=P_agg value=905.587 1693539480
Electricity,type=P_agg value=909.245 1693539510
Electricity,type=P_agg value=909.029 1693539540
Electricity,type=P_agg value=907.182 1693539570
Electricity,type=P_agg value=906.117 1693539600
Electricity,type=P_agg value=907.321 1693539630
Electricity,type=P_agg value=909.862 1693539660
Electricity,type=P_agg value=910.572 1693539690
Electricity,type=P_agg value=908.936 1693539720
Electricity,type=P_agg value=908.684 1693539750
Electricity,type=P_agg value=909.903 1693539780
Electricity,type=P_agg value=910.258 1693539810
Electricity,type=P_agg value=910.047 1693539840
Electricity,type=P_agg value=910.680 1693539870
Electricity,type=P_agg value=914.749 1693539900
Electricity,type=P_agg value=910.855 1693539930
Electricity,type=P_agg value=908.684 1693539960
Electricity,type=P_agg value=913.751 1693539990
Electricity,type=P_agg value=914.497 1693540020
Electricity,type=P_agg value=179.445 1693540050
Electricity,type=P_agg value=124.793 1693540080
Electricity,type=P_agg value=217.338 1693540110
Electricity,type=P_agg value=216.653 1693540140
Electricity,type=P_agg value=215.419 1693540170
Electricity,type=P_agg value=216.170 1693540200
Electricity,type=P_agg value=876.667 1693540230
Electricity,type=P_agg value=1040.839 1693540260
Electricity,type=P_agg value=1040.695 1693540290
Electricity,type=P_agg value=1043.555 1693540320
Electricity,type=P_agg value=1036.178 1693540350
Electricity,type=P_agg value=996.882 1693540380
Electricity,type=P_agg value=991.377 1693540410
Electricity,type=P_agg value=986.959 1693540440
Electricity,type=P_agg value=985.359 1693540470
Electricity,type=P_agg value=985.256 1693540500
Electricity,type=P_agg value=987.427 1693540530
Electricity,type=P_agg value=991.151 1693540560
Electricity,type=P_agg value=992.874 1693540590
Electricity,type=P_agg value=996.650 1693540620
Electricity,type=P_agg value=999.773 1693540650
Electricity,type=P_agg value=993.806 1693540680
Electricity,type=P_agg value=995.601 1693540710
Electricity,type=P_agg value=990.410 1693540740
Electricity,type=P_agg value=992.468 1693540770
Electricity,type=P_agg value=992.216 1693540800
Electricity,type=P_agg value=990.523 1693540830
Electricity,type=P_agg value=993.806 1693540860
Electricity,type=P_agg value=997.427 1693540890
Electricity,type=P_agg value=997.520 1693540920
Electricity,type=P_agg value=996.017 1693540950
Electricity,type=P_agg value=994.973 1693540980
Electricity,type=P_agg value=992.550 1693541010
Electricity,type=P_agg value=991.023 1693541040
Electricity,type=P_agg value=994.469 1693541070
Electricity,type=P_agg value=992.751 1693541100
Electricity,type=P_agg value=993.728 1693541130
Electricity,type=P_agg value=999.156 1693541160
Electricity,type=P_agg value=998.440 1693541190
Electricity,type=P_agg value=998.559 1693541220
Electricity,type=P_agg value=996.866 1693541250
Electricity,type=P_agg value=993.142 1693541280
Electricity,type=P_agg value=998.888 1693541310
Electricity,type=P_agg value=993.754 1693541340
Electricity,type=P_agg value=993.327 1693541370
Electricity,type=P_agg value=995.184 1693541400
Electricity,type=P_agg value=993.507 1693541430
Electricity,type=P_agg value=991.912 1693541460
Electricity,type=P_agg value=990.256 1693541490
Electricity,type=P_agg value=989.207 1693541520
Electricity,type=P_agg value=986.490 1693541550
Electricity,type=P_agg value=986.485 1693541580
Electricity,type=P_agg value=988.481 1693541610
Electricity,type=P_agg value=992.103 1693541640
Electricity,type=P_agg value=991.285 1693541670
Electricity,type=P_agg value=989.325 1693541700
Electricity,type=P_agg value=205.547 1693541730
Electricity,type=P_agg value=123.245 1693541760
Electricity,type=P_agg value=123.281 1693541790
Electricity,type=P_agg value=123.234 1693541820
Electricity,type=P_agg value=123.167 1693541850
Electricity,type=P_agg value=123.348 1693541880
Electricity,type=P_agg value=908.972 1693541910
Electricity,type=P_agg value=943.017 1693541940
Electricity,type=P_agg value=943.078 1693541970
Electricity,type=P_agg value=946.865 1693542000
Electricity,type=P_agg value=925.074 1693542030
Electricity,type=P_agg value=893.257 1693542060
Electricity,type=P_agg value=891.451 1693542090
Electricity,type=P_agg value=886.384 1693542120
Electricity,type=P_agg value=885.653 1693542150
Electricity,type=P_agg value=886.847 1693542180
Electricity,type=P_agg value=887.521 1693542210
Electricity,type=P_agg value=889.789 1693542240
Electricity,type=P_agg value=891.117 1693542270
Electricity,type=P_agg value=894.954 1693542300
Electricity,type=P_agg value=894.054 1693542330
Electricity,type=P_agg value=896.353 1693542360
Electricity,type=P_agg value=895.762 1693542390
Electricity,type=P_agg value=896.791 1693542420
Electricity,type=P_agg value=898.457 1693542450
Electricity,type=P_agg value=897.089 1693542480
Electricity,type=P_agg value=902.352 1693542510
Electricity,type=P_agg value=899.594 1693542540
Electricity,type=P_agg value=899.435 1693542570
Electricity,type=P_agg value=898.005 1693542600
Electricity,type=P_agg value=908.550 1693542630
Electricity,type=P_agg value=903.463 1693542660
Electricity,type=P_agg value=902.578 1693542690
Electricity,type=P_agg value=902.501 1693542720
Electricity,type=P_agg value=903.272 1693542750
Electricity,type=P_agg value=901.822 1693542780
Electricity,type=P_agg value=904.754 1693542810
Electricity,type=P_agg value=906.951 1693542840
Electricity,type=P_agg value=905.392 1693542870
Electricity,type=P_agg value=904.070 1693542900
Electricity,type=P_agg value=902.341 1693542930
Electricity,type=P_agg value=905.119 1693542960
Electricity,type=P_agg value=904.939 1693542990
Electricity,type=P_agg value=903.864 1693543020
Electricity,type=P_agg value=901.992 1693543050
Electricity,type=P_agg value=905.335 1693543080
Electricity,type=P_agg value=903.278 1693543110
Electricity,type=P_agg value=904.080 1693543140
Electricity,type=P_agg value=904.322 1693543170
Electricity,type=P_agg value=903.056 1693543200
Electricity,type=P_agg value=903.519 1693543230
Electricity,type=P_agg value=903.206 1693543260
Electricity,type=P_agg value=903.967 1693543290
Electricity,type=P_agg value=906.611 1693543320
Electricity,type=P_agg value=906.117 1693543350
Electricity,type=P_agg value=902.629 1693543380
Electricity,type=P_agg value=903.036 1693543410
Electricity,type=P_agg value=900.206 1693543440
Electricity,type=P_agg value=904.656 1693543470
Electricity,type=P_agg value=906.606 1693543500
Electricity,type=P_agg value=908.005 1693543530
Electricity,type=P_agg value=909.044 1693543560
Electricity,type=P_agg value=910.793 1693543590
Electricity,type=P_agg value=908.700 1693543620
Electricity,type=P_agg value=906.529 1693543650
Electricity,type=P_agg value=909.487 1693543680
Electricity,type=P_agg value=911.910 1693543710
Electricity,type=P_agg value=912.095 1693543740
Electricity,type=P_agg value=913.762 1693543770
Electricity,type=P_agg value=913.797 1693543800
Electricity,type=P_agg value=912.110 1693543830
Electricity,type=P_agg value=1003.446 1693543860
Electricity,type=P_agg value=1005.215 1693543890
Electricity,type=P_agg value=1003.826 1693543920
Electricity,type=P_agg value=1003.091 1693543950
Electricity,type=P_agg value=1003.400 1693543980
Electricity,type=P_agg value=1006.275 1693544010
Electricity,type=P_agg value=1003.585 1693544040
Electricity,type=P_agg value=1002.026 1693544070
Electricity,type=P_agg value=1005.179 1693544100
Electricity,type=P_agg value=1005.298 1693544130
Electricity,type=P_agg value=998.291 1693544160
Electricity,type=P_agg value=999.855 1693544190
Electricity,type=P_agg value=1004.295 1693544220
Electricity,type=P_agg value=1002.875 1693544250
Electricity,type=P_agg value=1003.497 1693544280
Electricity,type=P_agg value=1000.622 1693544310
Electricity,type=P_agg value=1002.010 1693544340
Electricity,type=P_agg value=1003.672 1693544370
Electricity,type=P_agg value=1003.209 1693544400
Electricity,type=P_agg value=1003.811 1693544430
Electricity,type=P_agg value=1004.932 1693544460
Electricity,type=P_agg value=1000.292 1693544490
Electricity,type=P_agg value=1000.910 1693544520
Electricity,type=P_agg value=1002.926 1693544550
Electricity,type=P_agg value=1001.383 1693544580
Electricity,type=P_agg value=1001.733 1693544610
Electricity,type=P_agg value=1002.252 1693544640
Electricity,type=P_agg value=226.916 1693544670
Electricity,type=P_agg value=171.729 1693544700
Electricity,type=P_agg value=172.814 1693544730
Electricity,type=P_agg value=172.891 1693544760
Electricity,type=P_agg value=172.531 1693544790
Electricity,type=P_agg value=172.007 1693544820
Electricity,type=P_agg value=171.852 1693544850
Electricity,type=P_agg value=171.713 1693544880
Electricity,type=P_agg value=171.528 1693544910
Electricity,type=P_agg value=171.050 1693544940
Electricity,type=P_agg value=171.487 1693544970
Electricity,type=P_agg value=171.693 1693545000
Electricity,type=P_agg value=170.834 1693545030
Electricity,type=P_agg value=171.389 1693545060
Electricity,type=P_agg value=173.190 1693545090
Electricity,type=P_agg value=172.284 1693545120
Electricity,type=P_agg value=172.408 1693545150
